year,month,title,author,publisher,image,date,genre,sales_count,score,sales
2024,7,불가항력의 I LOVE YOU 2,호시노 미즈키글그림 / 김서은 (역),서울미디어코믹스(서울문화사),https://image.yes24.com/goods/128850417/L,2024년 07월,,18894.0,9.9,
2024,7,2024 해커스PSAT 7급 PSAT FINAL 봉투모의고사 5회분,해커스 PSAT연구소 (저),해커스PSAT,https://image.yes24.com/goods/126212061/L,2024년 05월,,4680.0,9.3,
2024,7,챗GPT 교사 마스터 플랜,한민철 (저),책바세,https://image.yes24.com/goods/122881163/L,2023년 10월,#분철,54240.0,9.7,
2024,7,뚜식이 5,뚜식이원 (저) / 샌드박스 네트워크감수,서울문화사,https://image.yes24.com/goods/127968990/L,2024년 06월,,7710.0,9.6,
2024,7,여름에는 상처가 제철,차정은 (저),BOOKK(부크크),https://image.yes24.com/goods/120467346/L,2023년 07월,,10887.0,9.5,
2024,7,비밀의 언덕 각본집,"이지은,김중혁,김혜리,김혜정 (저)",클,https://image.yes24.com/goods/128702306/L,2024년 07월,#크레마클럽에있어요,3270.0,9.8,
2024,7,최재천의 동물 대탐험 6 침팬지 쥬바의 탈출,황혜영글 / 박현미그림 / 안선영해설 / 최재천기획,다산어린이,https://image.yes24.com/goods/128702184/L,2024년 07월,#재미있는과학,5688.0,10.0,
2024,7,DAY6 데이식스 베스트 피아노 연주곡집,나정현편곡,그래서음악,https://image.yes24.com/goods/128133512/L,2024년 07월,,4320.0,10.0,
2024,7,이진우 기자의 몬말리는 경제 모험 1,글몬글 / 지문그림 / 이진우기획,아울북,https://image.yes24.com/goods/122532289/L,2023년 09월,,4806.0,9.9,
2024,7,"아무튼, 여름",김신회 (저),제철소,https://image.yes24.com/goods/90365124/L,2020년 05월,#여름맛,13566.0,9.1,
2024,7,어린이 훈민정음 3-2,성정일 (저),시서례,https://image.yes24.com/goods/64088226/L,2018년 08월,#분철,17004.0,9.8,
2024,7,숏폼 지옥,신은영글 / 시은경그림,썬더키즈,https://image.yes24.com/goods/128134795/L,2024년 07월,#독서지도안,6813.0,9.8,
2024,7,인어 사냥,차인표 (저),해결책,https://image.yes24.com/goods/114332220/L,2022년 10월,#인간과자연,15870.0,9.7,
2024,7,10일 만에 끝내는 해커스 토익스피킹(토스),해커스 어학연구소 (저),해커스어학연구소,https://image.yes24.com/goods/109736038/L,2023년 07월,#취업가산점,20502.0,9.7,
2024,7,"신독, 혼자 있는 시간의 힘",조윤제 (저),비즈니스북스,https://image.yes24.com/goods/128905349/L,2024년 07월,#혼자만의시간,14574.0,9.8,
2024,7,무서운 그림들,이원율 (저),빅피시,https://image.yes24.com/goods/128544888/L,2024년 07월,#내손안의미술관,4770.0,9.7,
2024,7,2025 체크업 늘봄교무행정실무원 부산광역시교육청 교육공무직원 소양평가 (직무능력검사+인성검사+면접),취업채널 (저),북스케치,https://image.yes24.com/goods/128200718/L,2024년 07월,,5886.0,9.3,
2024,7,여름,이디스 워튼 (저) / 김욱동 (역),민음사,https://image.yes24.com/goods/91887697/L,2020년 08월,#세계문학,20376.0,9.2,
2024,7,말대꾸 끝판왕을 찾아라!,서석영글 / 김이조그림,바우솔,https://image.yes24.com/goods/127158357/L,2024년 06월,,2928.0,10.0,
2024,7,마력의 태동,히가시노 게이고 (저) / 양윤옥 (역),현대문학,https://image.yes24.com/goods/68832866/L,2019년 01월,#초능력미스터리,8790.0,9.0,
2024,7,식탁 위의 세계사,이영숙 (저),창비,https://image.yes24.com/goods/7146585/L,2012년 05월,#ㅁㅁ로본세계사,29886.0,9.3,
2024,7,여름 언덕에서 배운 것,안희연 (저),창비,https://image.yes24.com/goods/91283610/L,2020년 07월,#알쓸별잡,21258.0,9.6,
2024,7,2025 김중규 ALL바른 기출문제 선행정학,김중규 (저),카스파,https://image.yes24.com/goods/128197605/L,2024년 07월,#분철,22974.0,9.7,
2024,7,누구에게도 상처받을 필요는 없다,지민석 (저),스튜디오오드리,https://image.yes24.com/goods/108586105/L,2022년 04월,#위로와공감,12204.0,9.8,
2024,7,제국은 왜 무너지는가,"피터 헤더,존 래플리 (저) / 이성민 (역)",동아시아,https://image.yes24.com/goods/128138333/L,2024년 07월,,4602.0,8.8,
2024,7,돌파의 시간,커털린 커리코 (저) / 조은영 (역),까치(까치글방),https://image.yes24.com/goods/128818119/L,2024년 07월,#과학자,6840.0,9.9,
2024,7,무적 이순신 3,"박지연,박한글 / 정수영그림 / 이익주감수",아울북,https://image.yes24.com/goods/128187532/L,2024년 06월,,8616.0,9.9,
2024,7,이상한 과자 가게 전천당 : 마네키네코 도감,히로시마 레이코글 / 쟈쟈그림 / 김정화 (역),길벗스쿨,https://image.yes24.com/goods/129093808/L,2024년 07월,#어린이인기도서,10116.0,9.8,
2024,7,두 배 쉬워지는 애 둘 육아 수업,이윤희 (저),래디시,https://image.yes24.com/goods/128944829/L,2024년 07월,#육아고수노하우,8172.0,9.9,
2024,7,한 컷 쏙 수학사,윤상석글 / 박정섭그림 / 이창희감수,풀빛,https://image.yes24.com/goods/128818723/L,2024년 07월,,3258.0,9.8,
2024,7,2025 김중규 ALL바른 선행정학,김중규 (저),카스파,https://image.yes24.com/goods/127085834/L,2024년 06월,#분철,13476.0,9.9,
2024,7,벌거벗은 한국사 : 근현대편,tvN STORY 〈벌거벗은 한국사〉 제작팀 (저),프런트페이지,https://image.yes24.com/goods/127101887/L,2024년 06월,#크레마클럽에있어요,11286.0,9.7,
2024,7,ETS 토익 정기시험 실전 1000 Vol. 1 LC + RC 세트 한정판 (전2권),ETS (저),YBM(와이비엠),https://image.yes24.com/goods/119865797/L,2023년 07월,#분철,2244.0,10.0,
2024,7,스프링북 어린이 스도쿠 1,브레이니 퍼즐 랩글그림,시간과공간사,https://image.yes24.com/goods/65925807/L,2018년 11월,#집중력,31758.0,9.7,
2024,7,아낌없이 주는 나무,셸 실버스타인글그림,시공주니어,https://image.yes24.com/goods/197687/L,2000년 11월,#스트레이키즈현진이읽은책,31185.0,9.6,
2024,7,2024 윤우혁 경찰헌법 전범위 모의고사,윤우혁편 (저),에스티유니타스,https://image.yes24.com/goods/128123444/L,2024년 06월,,4116.0,10.0,
2024,7,랄프 왈도 에머슨 성공의 법칙,랄프 왈도 에머슨 (저) / 노윤기 (역),피카(FIKA),https://image.yes24.com/goods/127094951/L,2024년 06월,#크레마클럽에있어요,5592.0,9.8,
2024,8,만화로 보는 3분 철학 1,김재훈글그림 / 서정욱글,카시오페아,https://image.yes24.com/goods/102457889/L,2021년 07월,#서양철학,199917.0,9.4,
2024,8,이중 하나는 거짓말,김애란 (저),문학동네,https://image.yes24.com/goods/130500819/L,2024년 08월,#올해의책,165705.0,9.2,
2024,8,사피엔스 : 그래픽 히스토리 Vol.1,유발 하라리원 (저) / 다니엘 카사나브그림 / 다비드 반데르묄렝편 / 김명주 (역),김영사,https://image.yes24.com/goods/95721612/L,2020년 11월,#인문위클리레터에소개된책,138528.0,9.7,
2024,8,만화로 보는 3분 철학 2,김재훈글그림 / 서정욱글,카시오페아,https://image.yes24.com/goods/104687898/L,2021년 10월,#서양철학,115734.0,9.5,
2024,8,불안 세대,조너선 하이트 (저) / 이충호 (역),웅진지식하우스,https://image.yes24.com/goods/129602366/L,2024년 07월,#올해의책,163323.0,9.6,
2024,8,만화로 보는 3분 철학 3,김재훈글그림 / 서정욱글,카시오페아,https://image.yes24.com/goods/109145992/L,2022년 05월,#십대를위한심리학&철학,109398.0,9.7,
2024,8,주술회전 27 트리플특장판,아쿠타미 게게글그림 / 이정운 (역),서울미디어코믹스(서울문화사),https://image.yes24.com/goods/132819450/L,2024년 08월,#한정판,42474.0,9.7,
2024,8,영원한 천국,정유정 (저),은행나무,https://image.yes24.com/goods/132560712/L,2024년 08월,#올해의책,143136.0,9.4,
2024,8,에그박사 13,에그박사원 (저) / 박송이글 / 홍종현그림 / 이승현감수,미래엔아이세움,https://image.yes24.com/goods/130134996/L,2024년 08월,#재미있는과학,52599.0,10.0,
2024,8,쏘쿨의 인서울 인강남 내집마련,쏘쿨 (저),진서원,https://image.yes24.com/goods/128849766/L,2024년 08월,#부동산투자,37248.0,9.9,
2024,8,사피엔스 : 그래픽 히스토리 Vol.2,유발 하라리원 (저) / 다니엘 카사나브그림 / 다비드 반데르묄렝편 / 김명주 (역),김영사,https://image.yes24.com/goods/105119262/L,2021년 11월,#농사,87087.0,9.7,
2024,8,사피엔스 : 그래픽 히스토리 Vol.3 역사의 배후,유발 하라리 (저) / 다니엘 카사나브그림 / 김명주 (역),김영사,https://image.yes24.com/goods/125995791/L,2024년 04월,#교양만화,87195.0,9.8,
2024,8,[예스리커버] 고전이 답했다 마땅히 살아야 할 삶에 대하여,고명환 (저),라곰,https://image.yes24.com/goods/131930939/L,2024년 08월,#이달의굿즈,249987.0,9.4,
2024,8,2024 에듀윌 공인중개사 오시훈 필살키 부동산공법 (최종이론&마무리100선),오시훈편 (저),에듀윌,https://image.yes24.com/goods/130175384/L,2024년 08월,#분철,29772.0,9.7,
2024,8,2024 에듀윌 공인중개사 김민석 필살키 부동산공시법 (최종이론&마무리100선),김민석편 (저),에듀윌,https://image.yes24.com/goods/129868692/L,2024년 08월,#분철,26484.0,10.0,
2024,8,백설공주에게 죽음을 (특별판),넬레 노이하우스 (저) / 김진아 (역),북로드,https://image.yes24.com/goods/126642929/L,2024년 05월,#영화드라마원작,38898.0,9.5,
2024,8,2024 에듀윌 공인중개사 한영규 필살키 부동산세법 (최종이론&마무리100선),한영규편 (저),에듀윌,https://image.yes24.com/goods/129868701/L,2024년 08월,#분철,25536.0,10.0,
2024,8,2024 에듀윌 공인중개사 임선정 필살키 공인중개사법령 및 중개실무 (최종이론&마무리100선),임선정편 (저),에듀윌,https://image.yes24.com/goods/130104021/L,2024년 08월,#분철,25884.0,10.0,
2024,8,괴수 8호 13 트리플특장판,마츠모토 나오야글그림 / 유유리 (역),서울미디어코믹스(서울문화사),https://image.yes24.com/goods/132620612/L,2024년 09월,#한정판,20322.0,9.9,
2024,8,찬란한 멸종,이정모 (저),다산북스,https://image.yes24.com/goods/130135671/L,2024년 08월,#알쓸별잡,112575.0,9.4,
2024,8,푸른 사자 와니니 7,이현글 / 오윤화그림,창비,https://image.yes24.com/goods/131931234/L,2024년 08월,#성장동화,51048.0,10.0,
2024,8,2024 에듀윌 공인중개사 이영방 필살키 부동산학개론 (최종이론&마무리100선),이영방편 (저),에듀윌,https://image.yes24.com/goods/129868658/L,2024년 08월,#분철,23940.0,9.8,
2024,8,푸른 들판을 걷다,클레어 키건 (저) / 허진 (역),다산책방,https://image.yes24.com/goods/131141187/L,2024년 08월,#문학뉴스레터에소개된책,49275.0,9.3,
2024,8,명탐정 코난 105 특장판,아오야마 고쇼글그림,서울미디어코믹스(서울문화사),https://image.yes24.com/goods/130339184/L,2024년 08월,,26550.0,9.9,
2024,8,만화 나 혼자만 레벨업 12,추공원 (저) / 장성락(REDICE STUDIO)글그림,디앤씨웹툰비즈,https://image.yes24.com/goods/130033956/L,2024년 08월,#넷플릭스,46098.0,10.0,
2024,8,Go Go 카카오프렌즈 33 필리핀,김미영글 / 김정한그림,아울북,https://image.yes24.com/goods/130282007/L,2024년 08월,#재밌는공부,30744.0,9.9,
2024,8,원펀맨 ONE PUNCH MAN 30,ONE원 (저) / 무라타 유스케그림,대원,https://image.yes24.com/goods/130697449/L,2024년 08월,#히어로가세상을구한다,28308.0,9.8,
2024,8,매직 스플릿,박성현 (저),경이로움,https://image.yes24.com/goods/130137454/L,2024년 08월,#크레마클럽에있어요,43875.0,9.5,
2024,8,흔한남매 과학 탐험대 11 여러 가지 힘,"흔한남매원 (저) / 김언정,송은경글 / 김덕영그림 / 김희목기획 외 3명정보 더 보기 / 감추기흔한남매김언정송은경김덕영김희목정현철권경아최진수",주니어김영사,https://image.yes24.com/goods/132619282/L,2024년 08월,#어린이교양,71073.0,9.8,
2024,8,김켈리의 신비마트 1,김켈리(김은영)원 (저) / 이세경글 / 박상빈그림,베가북스,https://image.yes24.com/goods/132556345/L,2024년 08월,#유튜버의책,23196.0,9.9,
2024,8,우리에게 남은 시간 46일,이설 (저),하이스트,https://image.yes24.com/goods/125005783/L,2024년 02월,#사랑의힘,50958.0,9.7,
2024,8,설민석의 한국사 대모험 30,"설민석,스토리박스글 / 정현희그림 / 강석화감수",단꿈아이,https://image.yes24.com/goods/132560925/L,2024년 08월,#재밌는공부,51921.0,10.0,
2024,8,2024 에듀윌 공인중개사 심정욱 필살키 민법 및 민사특별법 (최종이론&마무리100선),심정욱편 (저),에듀윌,https://image.yes24.com/goods/129868678/L,2024년 08월,#분철,19578.0,9.5,
2024,8,체인소 맨 17,후지모토 타츠키글그림,학산문화사,https://image.yes24.com/momo/PD_19_L.gif,2024년 08월,#다크판타지,23766.0,9.8,
2024,8,헬로 뷰티풀,앤 나폴리타노 (저) / 허진 (역),복복서가,https://image.yes24.com/goods/131143825/L,2024년 08월,#사랑의형태,24438.0,9.2,
2024,8,블루 아카이브 오피셜 아트웍스 2,신민섭 (역) / NEXON GAMES감수,학산문화사,https://image.yes24.com/goods/130167472/L,2024년 09월,,21486.0,9.8,
2024,8,꼬르륵 꼬르륵 캠핑,구도 노리코글그림 / 윤수정 (역),책읽는곰,https://image.yes24.com/goods/130134114/L,2024년 08월,#고양이그림책,21174.0,9.8,
2024,8,디자인 구구단,에이핫 (저),길벗,https://image.yes24.com/goods/129392318/L,2024년 08월,#분철,33936.0,9.6,
2024,8,퇴사인류 보고서,김퇴사 (저),비에이블,https://image.yes24.com/goods/130033773/L,2024년 08월,#퇴사하고싶을때,11442.0,9.5,
2024,8,별의 커비 푸푸푸 히어로 5,아오키 케이&미카마루글그림 / 김지영 (역),다산어린이,https://image.yes24.com/goods/132005760/L,2024년 08월,#어린이인기도서,21336.0,9.9,
2024,8,명탐정 코난 105 일반판,아오야마 고쇼글그림,서울미디어코믹스(서울문화사),https://image.yes24.com/goods/130339423/L,2024년 08월,,21606.0,9.8,
2024,8,더 좋은 문장을 쓰고 싶은 당신을 위한 필사책,이주윤 (저),빅피시,https://image.yes24.com/goods/129866239/L,2024년 08월,#그래제본소,82935.0,9.7,
2024,8,타키 포오 코믹 어드벤처 6,캐릭온TV원 (저) / 안도감글 / 김규태그림,대원씨아이(단행)(대원키즈),https://image.yes24.com/goods/131169928/L,2024년 08월,#어린이인기도서,30468.0,9.8,
2024,8,블루 아카이브 오피셜 아트웍스 2 한정판,신민섭 (역) / NEXON GAMES감수,학산문화사,https://image.yes24.com/goods/130167483/L,2024년 09월,#한정판,15288.0,10.0,
2024,8,만일 내가 그때 내 말을 들어줬더라면,나종호 (저),다산북스,https://image.yes24.com/goods/129392131/L,2024년 07월,#마음들여다보기,20598.0,9.5,
2024,8,새벽의 연화 43,쿠사나기 미즈호글그림,학산문화사,https://image.yes24.com/goods/130034181/L,2024년 08월,,14184.0,9.9,
2024,8,"느리게 읽기의 기적, 영어 그림책 100",고광윤 (저),길벗,https://image.yes24.com/goods/128525450/L,2024년 08월,#엄마표영어,10596.0,9.1,
2024,8,주택청약의 모든 것,한국부동산원 (저),한빛비즈,https://image.yes24.com/goods/129067662/L,2024년 07월,#부동산공부,17016.0,9.9,
2024,8,지도로 보아야 보인다,"에밀리 오브리,프랭크 테타르,토마 앙사르 (저) / 이수진 (역)",사이,https://image.yes24.com/goods/129155646/L,2024년 07월,#이동진의이달의책,42069.0,8.6,
2024,8,카구라바치 1 더블특전판,호카조노 타케루글그림,대원,https://image.yes24.com/goods/131929977/L,2024년 08월,,8670.0,9.7,
2024,8,사라진 서점,이비 우즈 (저) / 이영아 (역),인플루엔셜,https://image.yes24.com/goods/129383890/L,2024년 07월,#책덕후,17970.0,9.7,
2024,8,하나님의 DNA,최상훈 (저),규장,https://image.yes24.com/goods/129178394/L,2024년 07월,,20217.0,9.7,
2024,8,테러리스트 김구,정안기 (저),미래사,https://image.yes24.com/goods/130134878/L,2024년 08월,,14178.0,5.1,
2024,8,우리가 겨울을 지나온 방식,문미순 (저),나무옆의자,https://image.yes24.com/goods/118785110/L,2023년 05월,#2024리딩코리아추천도서,23685.0,9.4,
2024,8,던전밥 월드 가이드 모험자 바이블 완전판,쿠이 료코글그림 / 김민재 (역),소미미디어,https://image.yes24.com/goods/132831468/L,2024년 09월,,19248.0,9.6,
2024,8,만화 나 혼자만 레벨업 12 한정판,추공원 (저) / 장성락(REDICE STUDIO)글그림,디앤씨웹툰비즈,https://image.yes24.com/goods/130033963/L,2024년 08월,#한정판,12417.0,10.0,
2024,8,말하기 고수들만 아는 대화의 기술,기류 미노루 (저) / 이경미 (역),더페이지,https://image.yes24.com/goods/129587834/L,2024년 08월,#크레마클럽에있어요,10074.0,9.7,
2024,8,괴테와의 대화 1,장희창 (역),민음사,https://image.yes24.com/goods/2944911/L,2008년 05월,#불멸의고전,34134.0,9.6,
2024,8,우연은 비켜 가지 않는다,줄리언 반스 (저) / 정영목 (역),다산책방,https://image.yes24.com/goods/130023407/L,2024년 09월,#이동진의올해의책,71256.0,8.9,
2024,8,손끝과 연연 10,모리시타 수글그림,학산문화사,https://image.yes24.com/goods/130034172/L,2024년 08월,,12402.0,9.9,
2024,8,네가 유성처럼 스러지는 모습을 지켜볼 운명이었다,미나토 쇼 (저) / 황누리 (역),필름,https://image.yes24.com/goods/129054040/L,2024년 07월,#크레마클럽에있어요,16146.0,9.6,
2024,8,김대중 육성 회고록,연세대학교 김대중도서관기획,한길사,https://image.yes24.com/goods/130169010/L,2024년 08월,#한국근현대사,19914.0,9.5,
2024,8,열혈강호 91,전극진글 / 양재현그림,대원,https://image.yes24.com/goods/132810783/L,2024년 08월,#무협물,32892.0,9.7,
2024,8,정재승의 인간 탐구 보고서 15 (특대호),"정재은,이고은글 / 김현민그림 / 정재승기획",아울북,https://image.yes24.com/goods/130694744/L,2024년 08월,#재미있는과학,26154.0,10.0,
2024,8,2024 박문각 공인중개사 정지웅 파이널 패스 100선 2차 공인중개사법·중개실무,정지웅 (저),박문각,https://image.yes24.com/goods/130194907/L,2024년 08월,#분철,11202.0,10.0,
2024,8,김재우의 구동사 100,김재우 (저),상상스퀘어,https://image.yes24.com/goods/131927753/L,2024년 08월,#구동사로영어공부,57465.0,9.6,
2024,8,따뜻한 여사의 5분 컷 전자레인지 레시피 100,김수림 (저),싸이프레스,https://image.yes24.com/goods/129416477/L,2024년 08월,,18444.0,9.6,
2024,8,한국사는 없다,유성운 (저),페이지2북스,https://image.yes24.com/goods/129366654/L,2024년 08월,#역사의흐름이읽힌다,14796.0,9.1,
2024,8,전설의 프로 트레이더 빅,빅터 스페란데오 (저) / 이건 (역),액티브,https://image.yes24.com/goods/131197006/L,2024년 08월,#크레마클럽에있어요,14316.0,9.0,
2024,8,내가 네번째로 사랑하는 계절,한정원 (저),난다,https://image.yes24.com/goods/129982068/L,2024년 08월,#시인에세이,11646.0,9.4,
2024,8,THE GOAL 더 골 1,"엘리 골드렛,제프 콕스 (저) / 강승덕,김효 (역)",동양북스(동양books),https://image.yes24.com/goods/77182814/L,2019년 08월,#성공과성장,20403.0,9.6,
2024,8,침묵의 세계,막스 피카르트 (저) / 최승자 (역),까치(까치글방),https://image.yes24.com/goods/4066828/L,2010년 07월,#재미있는철학,14880.0,9.0,
2024,8,가끔씩 툭하고 러시아어로 부끄러워하는 옆자리의 아랴 양 7 특별판,SUN SUN SUN (저) / 모모코그림 / 이승원 (역),디앤씨미디어(D&C미디어),https://image.yes24.com/goods/129883256/L,2024년 08월,,6360.0,10.0,
2024,8,자유로부터의 도피,에리히 프롬 (저) / 김석희 (역),휴머니스트,https://image.yes24.com/goods/92129129/L,2020년 09월,#자유론,25470.0,9.3,
2024,8,오롯이 내 인생이잖아요,"장명숙,이경신 (저)",김영사,https://image.yes24.com/goods/132560771/L,2024년 08월,#내인생은내가정한다,36288.0,9.8,
2024,8,행복할 거야 이래도 되나 싶을 정도로,일홍 (저),부크럼,https://image.yes24.com/goods/129775130/L,2024년 07월,#행복해지고싶은당신에게,72897.0,9.8,
2024,8,2024 박문각 공인중개사 박윤모 파이널 패스 100선 2차 부동산공시법령,박윤모 (저),박문각,https://image.yes24.com/goods/130197997/L,2024년 08월,#분철,9708.0,9.6,
2024,8,해커스 토익 실전 LC+RC 2 (모의고사+해설집),해커스 어학연구소 (저),해커스어학연구소,https://image.yes24.com/goods/129482667/L,2024년 07월,#최신유형으로실전마무리,36324.0,9.7,
2024,8,나와 너,마르틴 부버 (저) / 김천배 (역),대한기독교서회,https://image.yes24.com/goods/89784043/L,2020년 03월,,15384.0,9.2,
2024,8,눈과 보이지 않는,데이브 에거스글 / 숀 해리스그림 / 송섬별 (역),위즈덤하우스,https://image.yes24.com/goods/130136137/L,2024년 08월,#뉴베리수상작,18612.0,9.7,
2024,8,작은 땅의 야수들,김주혜 (저) / 박소현 (역),다산책방,https://image.yes24.com/goods/119149162/L,2023년 06월,#해외문학상_우리작가,136500.0,9.3,
2024,8,수퍼맘 박현영의 하루 15분 영어책 읽기의 기적,박현영 (저),테라코타,https://image.yes24.com/goods/130550522/L,2024년 08월,#초등영어,10332.0,10.0,
2024,8,세상을 바꾼 수식,도미시마 유스케 (저) / 강태욱 (역),미디어숲,https://image.yes24.com/goods/130154699/L,2024년 08월,#크레마클럽에있어요,7464.0,9.9,
2024,8,여자 둘이 살고 있습니다,"김하나,황선우 (저)",이야기장수,https://image.yes24.com/goods/130294541/L,2024년 08월,#새로운가족의형태,12168.0,9.7,
2024,8,"세상을 바꾼 10대들, 그들은 무엇이 달랐을까",정학경 (저),미디어숲,https://image.yes24.com/goods/129588079/L,2024년 08월,#크레마클럽에있어요,9081.0,9.7,
2024,8,흔한남매 세계사 탐험대 1 고대 문명의 탄생,"흔한남매원 (저) / 진서,예지민,송효림,김지연글 외 4명정보 더 보기 / 감추기흔한남매진서예지민송효림김지연팀키즈곽민수흔한컴퍼니전국역사교사모임 세계사 분과",주니어김영사,https://image.yes24.com/goods/132773316/L,2024년 08월,#초등세계사,59892.0,9.8,
2024,8,버리는 기쁨 다시 찾은 행복,마스노 슌묘 (저) / 윤경희 (역),지니의서재,https://image.yes24.com/goods/129882697/L,2024년 08월,#크레마클럽에있어요,7872.0,9.9,
2024,8,시간 고양이 5,박미연글 / 이소연그림,이지북,https://image.yes24.com/goods/129394200/L,2024년 08월,#SF동화,21144.0,10.0,
2024,8,데뷔 못 하면 죽는 병 걸림 3부 초판 한정 굿즈박스 세트,백덕수 (저),위시북스,https://image.yes24.com/goods/132549254/L,2024년 12월,#현대판타지,24948.0,9.9,
2024,8,말하기가 이렇게 쉬울 줄이야,장신웨 (저) / 하은지 (역),지니의서재,https://image.yes24.com/goods/130701690/L,2024년 08월,#크레마클럽에있어요,7578.0,9.6,
2024,8,사업의 철학,마이클 거버 (저) / 이제용 (역),라이팅하우스,https://image.yes24.com/goods/20105198/L,2015년 09월,#오너라오너,28569.0,9.4,
2024,8,수험생을 위한 100일 기도,김종국 (저),생활성서사,https://image.yes24.com/goods/3592030/L,2008년 05월,,16341.0,9.8,
2024,8,2025 이기적 빅데이터분석기사 필기 기본서,"나홍석,배원성,이건길,이혜영,고려사이버대학교 AI·빅데이터 연구소 (저)",영진닷컴,https://image.yes24.com/goods/129871838/L,2024년 08월,#분철,25104.0,9.8,
2024,8,의사 어벤저스 19,고희정글 / 조승연그림 / 류정민감수,가나출판사,https://image.yes24.com/goods/130480963/L,2024년 08월,#어린이상식채우기,15084.0,10.0,
2024,8,사랑과 결함,예소연 (저),문학동네,https://image.yes24.com/goods/129433560/L,2024년 07월,#문학뉴스레터에소개된책,24447.0,9.6,
2024,8,옆집 천사님 때문에 어느샌가 인간적으로 타락한 사연 9 특별한정판,사에키상 (저) / 하네코토그림 / JYH (역),데이즈엔터,https://image.yes24.com/goods/132213907/L,2024년 09월,,14070.0,10.0,
2024,8,한국인의 탄생,홍대선 (저),메디치미디어,https://image.yes24.com/goods/123369061/L,2023년 11월,,15936.0,9.5,
2024,8,마음의 온도는 몇 도 일까요?,정여민글 / 허구그림,주니어김영사,https://image.yes24.com/goods/130292784/L,2024년 08월,#김영아교수추천_어린이책,12318.0,10.0,
2024,8,주술회전 26 일반판,아쿠타미 게게글그림 / 이정운 (역),서울미디어코믹스(서울문화사),https://image.yes24.com/goods/127812923/L,2024년 06월,,21804.0,9.8,
2024,8,반딧불이의 혼례 3,타치바나 오레코글그림 / 유유리 (역),서울미디어코믹스(서울문화사),https://image.yes24.com/goods/132620224/L,2024년 08월,,26730.0,9.9,
2024,8,2025 유휘운 행정법총론 요약노트+기출문제 (요.플.),유휘운 (저),메가공무원(넥스트스터디),https://image.yes24.com/goods/132916857/L,2024년 09월,#분철,88440.0,9.8,
2024,8,패배의 신호,프랑수아즈 사강 (저) / 장소미 (역),녹색광선,https://image.yes24.com/goods/105751260/L,2022년 01월,#좋은책은발견되어야한다,18111.0,9.6,
2024,8,그림 찾기 스티커북,"루시 돈캐스터,리지 도일글",한빛에듀,https://image.yes24.com/goods/130167477/L,2024년 08월,#집중력,6474.0,10.0,
2024,8,면도날,윌리엄 서머싯 몸 (저) / 안진환 (역),민음사,https://image.yes24.com/goods/3452430/L,2009년 06월,#인간이란무엇인가,45639.0,9.7,
2024,8,흐릿한 나를 견디는 법,쑥 (저),빅피시,https://image.yes24.com/goods/131206997/L,2024년 09월,#나를위한시간,12402.0,9.9,
2024,8,2024 에듀윌 공인중개사 신대운 필살키 민법 및 민사특별법 (최종이론&마무리OX지문),신대운편 (저),에듀윌,https://image.yes24.com/goods/130104079/L,2024년 08월,#분철,6564.0,10.0,
2024,8,2024 박문각 공인중개사 김희상 파이널 패스 100선 2차 부동산공법,김희상 (저),박문각,https://image.yes24.com/goods/130154655/L,2024년 08월,#분철,8082.0,10.0,
2024,8,공부머리 키우는 기적의 독서 습관,김기용 (저),미디어숲,https://image.yes24.com/goods/131170214/L,2024년 09월,#크레마클럽에있어요,5490.0,9.8,
2024,8,화이트홀,카를로 로벨리 (저) / 김정훈 (역) / 이중원감수,쌤앤파커스,https://image.yes24.com/goods/131947613/L,2024년 09월,#우주,22020.0,9.7,
2024,8,2024 박문각 공인중개사 김덕수 파이널 패스 100선 1차 민법·민사특별법,김덕수 (저),박문각,https://image.yes24.com/goods/130033882/L,2024년 08월,#분철,8772.0,9.6,
2024,8,5개 원소로 읽는 결정적 세계사,쑨야페이 (저) / 이신혜 (역) / 김봉중감수,더퀘스트,https://image.yes24.com/goods/130344957/L,2024년 08월,#교양쌓기,9480.0,9.3,
2024,8,스토리 설계자,짐 에드워즈 (저) / 신솔잎 (역),윌북(willbook),https://image.yes24.com/goods/130167416/L,2024년 08월,#카피라잇잘쓰는법,19197.0,9.6,
2024,8,하늘과 땅 식료품점,제임스 맥브라이드 (저) / 박지민 (역),미래지향,https://image.yes24.com/goods/130198765/L,2024년 08월,#기적,18018.0,9.6,
2024,8,니체의 자존감 수업,사이토 다카시 (저) / 황미숙 (역),현대지성,https://image.yes24.com/goods/129077367/L,2024년 07월,#철학자의인생론,16332.0,9.2,
2024,8,들풀의 구원,빅토리아 베넷 (저) / 김명남 (역),웅진지식하우스,https://image.yes24.com/goods/129098928/L,2024년 07월,#자연에서배운다,9747.0,9.8,
2024,8,2025 이기적 컴퓨터활용능력 2급 필기 기본서,"홍태성,영진정보연구소 (저)",영진닷컴,https://image.yes24.com/goods/130134579/L,2024년 08월,#분철,49740.0,9.7,
2024,8,가끔씩 툭하고 러시아어로 부끄러워하는 옆자리의 아랴 양 7,SUN SUN SUN (저) / 모모코그림 / 이승원 (역),디앤씨미디어(D&C미디어),https://image.yes24.com/goods/129883266/L,2024년 08월,,10062.0,10.0,
